msd_id,midi_path
TRFMZPV128F933C7DC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\M\Z\TRFMZPV128F933C7DC\9bd67d134297a0042edb4cd3ff3681a8.mid
TRTXZHQ128F1492E09,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\X\Z\TRTXZHQ128F1492E09\21e26d6d1fb80c98ff755d062300abb6.mid
TRNGZLN128F4299A3C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\G\Z\TRNGZLN128F4299A3C\0eb9b102beab4ac575947a23f06e4fce.mid
TRIIAID128E078D5F3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\I\A\TRIIAID128E078D5F3\0ca4db47a2074513158b7f39d6fc93fa.mid
TRUVFYI128F934329B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\V\F\TRUVFYI128F934329B\feedb5cd542ee2abfbbe36151d1f1d61.mid
TRAMZTI128F4247169,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\M\Z\TRAMZTI128F4247169\a67ca99c8cb77e0a3cb4c94ec62fe6d7.mid
TRIXMPL128F4262784,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\X\M\TRIXMPL128F4262784\debdb1a5131624151729282ae008388b.mid
TRQSUVK128F149EE4C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\S\U\TRQSUVK128F149EE4C\047659e5764f1f1b666febc1737a6360.mid
TRAZTBZ128F4274A59,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\Z\T\TRAZTBZ128F4274A59\3691848fb97c40999c3070605fcfcd8c.mid
TRGJWZK128F1451981,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\J\W\TRGJWZK128F1451981\4a58abdc2695662eef761cbc41bd2bdb.mid
TRVFSPE128F930AA04,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\F\S\TRVFSPE128F930AA04\d0baca6e17b1a9f99d8c9a57367dbccf.mid
TRRFDDD128F92D3FF0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\F\D\TRRFDDD128F92D3FF0\2b3809a3d29d8f149182b92005aa0d55.mid
TRAOLZA12903D03B42,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\O\L\TRAOLZA12903D03B42\5d335e0425a4eebb61e70f175b0d29bf.mid
TRKMLFI12903CE3609,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\M\L\TRKMLFI12903CE3609\e8fafcc6f63041de36fa119deb97e8c8.mid
TRWFRJD128F92ED33A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\F\R\TRWFRJD128F92ED33A\8ce1431d2c0c3d3642b31a283cc26ac4.mid
TRXGTLL128F932F5A5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\G\T\TRXGTLL128F932F5A5\d1a84770cec7fbc168b4b6906d21e175.mid
TRTOPVK128F42956CF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\O\P\TRTOPVK128F42956CF\83175cdff25dc9d59f51b663c2f13b4d.mid
TRWRGYH128F92FC849,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\R\G\TRWRGYH128F92FC849\4e9d0479bab5d374e23f2a0998f005ee.mid
TRPLTLE128F42B1897,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\L\T\TRPLTLE128F42B1897\1a0fb69e908e51d987cb5bf034a3c3d0.mid
TRJEOPN128F92EF5F5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\E\O\TRJEOPN128F92EF5F5\308d8ca1bc7f1702e3ae572a6ac46787.mid
TRTTIOW12903CF6861,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\T\I\TRTTIOW12903CF6861\d7467ca01f34979219b9d6d4caa3ce45.mid
TRVACNV12903CE1E9A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\A\C\TRVACNV12903CE1E9A\ce1497fb4d06c73fe4ced11f0d1becee.mid
TRHZHBR128F428EFD9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\Z\H\TRHZHBR128F428EFD9\828cc5c595b6c0ae7b4ccd46c809b1b9.mid
TRJOXHD128F148B56B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\O\X\TRJOXHD128F148B56B\b86cd5e5e39fbfe71e5ca2bf11808a4a.mid
TRFJESL128F429367B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\J\E\TRFJESL128F429367B\428873c30d902b1e4e62eeafdbef4c94.mid
TRVWNXO12903CF2A6D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\W\N\TRVWNXO12903CF2A6D\ebbc97a58fc1e3fdfb0bba2cb2cc0524.mid
TRDGNZB128F4259E71,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\G\N\TRDGNZB128F4259E71\12f8eca4724e67b2267fd6a644934794.mid
TRPRBBK12903CF60D1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\R\B\TRPRBBK12903CF60D1\640ca2136f0543ca4bcc60b6681e3943.mid
TRCQDIO128F1477494,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\Q\D\TRCQDIO128F1477494\e8af9a8847158139cc385cf47a5b2e79.mid
TRPGLZO12903CD70DE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\G\L\TRPGLZO12903CD70DE\3eca004c2eb9d652f53e591c301c3277.mid
TRWDSZJ12903D079BA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\D\S\TRWDSZJ12903D079BA\cb4c4fed9e83b55a57f93036cc25ac3d.mid
TRFUABJ128F429FD29,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\U\A\TRFUABJ128F429FD29\89f8a0384a6c23b0f3e762d12f57f3fb.mid
TREUQHF128F92FC055,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\U\Q\TREUQHF128F92FC055\aee992f7be035d7d6600fe6c6088b4e9.mid
TRNGADE128EF342128,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\G\A\TRNGADE128EF342128\b68cce53c4fffa75018ecdee68634d77.mid
TRQXRHD128E0781CA2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\X\R\TRQXRHD128E0781CA2\0605852b84033ffa3942ec74103f71ea.mid
TRYBCIB128F4285FC1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\B\C\TRYBCIB128F4285FC1\ea9f11f8152ff5975d28660008489136.mid
TRLHLNL128F426BD1E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\H\L\TRLHLNL128F426BD1E\9aebf93b5a4cf849f36fd88e901fa4ce.mid
TRIQYCH12903CCD875,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\Q\Y\TRIQYCH12903CCD875\04138ca4cd2f47d85e80eb611e9d7e9f.mid
TRHWQOY128F9317978,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\W\Q\TRHWQOY128F9317978\47f5dc33f8b6b88ea19a206b054c1932.mid
TRBCZBM128F9306A58,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\C\Z\TRBCZBM128F9306A58\b23f91a43804a89b772e0fde35a54e64.mid
TRGVTSN12903CD3EB5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\V\T\TRGVTSN12903CD3EB5\59d3a496c616d1ce23e16f6164aed054.mid
TRLNIAY128F14840D1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\N\I\TRLNIAY128F14840D1\edea50bbc1d6b4d1168350cc6ad3c3f3.mid
TRYOGFR12903CD4A21,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\O\G\TRYOGFR12903CD4A21\f32f2f31a5b71ea85aaad83f851f390c.mid
TROZUUO128F932F98B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\Z\U\TROZUUO128F932F98B\060527d8c0d631f65a739c7967da44e9.mid
TRJGKQV128F4227415,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\G\K\TRJGKQV128F4227415\3ad2473d7dccde8d6de8b3cc1f044a53.mid
TRZZPRP128F148D3B0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\Z\P\TRZZPRP128F148D3B0\7dabd4a6f9bf386aa204267e0cd6b1eb.mid
TRREYVI128F932B69C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\E\Y\TRREYVI128F932B69C\2c1b1c582f2c7474fffb64be9eec4029.mid
TRKCQLU128F1488A0A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\C\Q\TRKCQLU128F1488A0A\68018b794e5ebf18e26d87595525155e.mid
TRWYDHB128F428E0D7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\Y\D\TRWYDHB128F428E0D7\47be2670bba543a5868b09333c5e0ec6.mid
TRQWNMO12903CC519B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\W\N\TRQWNMO12903CC519B\d5dc1c1c8ce4fd5c955086dcc3446d51.mid
TRAWTPJ128EF345697,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\W\T\TRAWTPJ128EF345697\d02f2fb32d5727c26225f5962688b7af.mid
TRBKGDE12903CD38D2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\K\G\TRBKGDE12903CD38D2\dcb13f857a3232584061bed2ef7b7f47.mid
TRRRLMG128F427B108,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\R\L\TRRRLMG128F427B108\d1e757857fb459edf3e543c3c8a79c6a.mid
TRQAZCX128F4234C20,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\A\Z\TRQAZCX128F4234C20\8fd12bf6be7abb3af9f3bb733ff840b5.mid
TRWVCNR128F4287F6B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\V\C\TRWVCNR128F4287F6B\e88ec630f0ee7571b89b9e413a822738.mid
TRDYAUP128F423C081,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\Y\A\TRDYAUP128F423C081\1ceee2b632f2d73cd9737343361bf2cb.mid
TRJAZOA128F424314F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\A\Z\TRJAZOA128F424314F\ef760a43e1a78139fe67aef58340210a.mid
TRLRRBG12903CBB850,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\R\R\TRLRRBG12903CBB850\c043540e28d203eab8a32bb907606c0a.mid
TRZSBOE128F147C87B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\S\B\TRZSBOE128F147C87B\4066a90fdd66fe09f5875938775fa61f.mid
TRQYFYR128F92DDDB7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\Y\F\TRQYFYR128F92DDDB7\ea9f11f8152ff5975d28660008489136.mid
TRHNWYM128F92C4A2E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\N\W\TRHNWYM128F92C4A2E\d92a9523dce5ae64a708351a83cd22a0.mid
TRNYVKL128F931BFF1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\Y\V\TRNYVKL128F931BFF1\bec59788305a2f33edef9ac4a43c2925.mid
TRSEQKN128F145E24C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\E\Q\TRSEQKN128F145E24C\dd46346575330e823f1a173756b71172.mid
TRJBNZY128EF35A247,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\B\N\TRJBNZY128EF35A247\dc4c166efcc86008b2f6552e1839b748.mid
TRDIHUZ128F4226013,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\I\H\TRDIHUZ128F4226013\f4b3b3a48395e61a7b99bc33c7e0ce4c.mid
TRITDQH128F4287D9B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\T\D\TRITDQH128F4287D9B\2076e32806f5d436817ffc00a5a96738.mid
TRPJRWY12903CE5772,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\J\R\TRPJRWY12903CE5772\8faf3b8a63a4064405ae805e3154e5ac.mid
TRWQLWH128F9356D47,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\Q\L\TRWQLWH128F9356D47\3e7b2d619c4cde1232e19f4548c99db2.mid
TRPFGPB128F931AFE3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\F\G\TRPFGPB128F931AFE3\6f611a9a957be73ab7c31efd30e25932.mid
TRDIMKQ128F930C8E7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\I\M\TRDIMKQ128F930C8E7\218723130013fa72fc1dced89773087d.mid
TRJYKWF128E0784DA2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\Y\K\TRJYKWF128E0784DA2\d0a361e1a1223359a62dbca28960ecb6.mid
TRTFLPV128F147CC16,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\F\L\TRTFLPV128F147CC16\81cd641a771d73f9c0d4967da1502151.mid
TRMCVZT128F92E0198,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\C\V\TRMCVZT128F92E0198\8236968119f105665fcaad609dd80566.mid
TRIOZQP12903D09B6D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\O\Z\TRIOZQP12903D09B6D\c724f1e99ef2744e60ecfbad850ac9ff.mid
TRDTDQV128F42242B4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\T\D\TRDTDQV128F42242B4\5be11103763b5232059cad28097fc019.mid
TREIHHJ128F935E239,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\I\H\TREIHHJ128F935E239\26842141390b4c8ee9589758ef78dbda.mid
TRSEDJB12903CC0786,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\E\D\TRSEDJB12903CC0786\5ddd97bbca019b6fee94e8ed5cc20957.mid
TRLPPVF128F42A8BA3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\P\P\TRLPPVF128F42A8BA3\a298f2f5e55566982874059fe7e6368a.mid
TRDPDPT128F931DF3E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\P\D\TRDPDPT128F931DF3E\0fe4af8aa7db78c11eaeb68f3226d3cf.mid
TRADWVP128F1465037,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\D\W\TRADWVP128F1465037\b5f5b66566d8a26a5cad23bc72b96fdb.mid
TRCYTBO12903CC3096,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\Y\T\TRCYTBO12903CC3096\00d9e0681fc2f32f910f02ac8e8b24ce.mid
TRSTEYS128F1495B37,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\T\E\TRSTEYS128F1495B37\91d0ddba0df302f6f94f711dbac4ab81.mid
TRCFTCL128F92CF85E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\F\T\TRCFTCL128F92CF85E\bc3d402da47ebb31beafe6af24ea0014.mid
TRZEOKJ128F42A9232,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\E\O\TRZEOKJ128F42A9232\0517471f4c925a81aa205eca3b954d78.mid
TRVKJFR128F14876D3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\K\J\TRVKJFR128F14876D3\94f470d1511536bf295001d2ec2f2aef.mid
TRWGVPP128F42970A9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\G\V\TRWGVPP128F42970A9\a86611aa67f6aaeec3b81c4a47801129.mid
TRBYNIG128F42B4CD0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\Y\N\TRBYNIG128F42B4CD0\0f9a52dbae825eb59fdbefb886e76234.mid
TRICRQT12903CADF2A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\C\R\TRICRQT12903CADF2A\7d8981b527b210211ff4913984918ff5.mid
TRCIJCU128E078E7DA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\I\J\TRCIJCU128E078E7DA\d7de55292c7064da6318a8c8ad5e0ea6.mid
TRPHMPH128F426CE56,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\H\M\TRPHMPH128F426CE56\51503660a7712ee7619275097c686b79.mid
TRANYUT128F42A5C69,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\N\Y\TRANYUT128F42A5C69\f68df581fa98b1a33263355d158b207b.mid
TRIRIJR128F4265681,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\R\I\TRIRIJR128F4265681\ccc43d32de08f9d6b33ee96e01b17a26.mid
TRPYDGH128F428CCF0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\Y\D\TRPYDGH128F428CCF0\9ab9c1bb92ae69a1dae9d404f26dd019.mid
TRNFBZE12903CF5827,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\F\B\TRNFBZE12903CF5827\9f0089a597a67fa80ea43b7ee03532f4.mid
TRSYEAJ128F933A074,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\Y\E\TRSYEAJ128F933A074\21f211bfd69f00ff4b8a3477b9fd2049.mid
TRNWXLD128F92F673C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\W\X\TRNWXLD128F92F673C\b0dffa49484091aea3850bac99820438.mid
TROGJTB128F92DF6EE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\G\J\TROGJTB128F92DF6EE\18d2e82c361e5d376fa403be93840d00.mid
TRRWZJI128F1475CC1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\W\Z\TRRWZJI128F1475CC1\9e8e8db6a18cf8b9ba434c94aeece817.mid
TRQMDHZ12903CC115F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\M\D\TRQMDHZ12903CC115F\05860388f2b079fe74e6365d41e4a6db.mid
TRBIJGE128F14581F4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\I\J\TRBIJGE128F14581F4\a2e3626a5db1ce54f1391feda191d628.mid
TRSEKQX12903CDCD8C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\E\K\TRSEKQX12903CDCD8C\b05ed888cc96ef0a81ae6e05ee807d9f.mid
TRPHQVW128F92FE794,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\H\Q\TRPHQVW128F92FE794\6999f5fb6e6e00863b8b13ba7b8367c4.mid
TRSFDFI128F4271490,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\F\D\TRSFDFI128F4271490\421d770fb8bc4e48187aa809db58f056.mid
TRFJPJB12903CC9EFC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\J\P\TRFJPJB12903CC9EFC\ca9c868ae40e2451b163a0a9ad81c449.mid
TRBXFBB12903CDF91C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\X\F\TRBXFBB12903CDF91C\82fa3abdb7e5ad7f179e6e7e55be3e14.mid
TRCHVHU12903CA8988,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\H\V\TRCHVHU12903CA8988\9bef570425ff780e90db64b1cd9d23d4.mid
TRVKMEI128F9340AFB,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\K\M\TRVKMEI128F9340AFB\89289a7d7fda0fdef92454536a5f691d.mid
TRIGLDP128F428E7E3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\G\L\TRIGLDP128F428E7E3\f7e369f22c4528033bb9d15266aee1e0.mid
TRTDSKC128F9355729,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\D\S\TRTDSKC128F9355729\3d5a176a0d6ce103fda202c985fcc6a4.mid
TRJQVEQ128F149D9AF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\Q\V\TRJQVEQ128F149D9AF\b128bfdef2d062f9a9ea2642fa11290d.mid
TRCXOIA128F425D7CA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\X\O\TRCXOIA128F425D7CA\18d2e82c361e5d376fa403be93840d00.mid
TRJHXEO128F425C34E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\H\X\TRJHXEO128F425C34E\5ae0b8aa69b54a3c25cefd60d212e9f1.mid
TRHLAQJ128F92F7D46,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\L\A\TRHLAQJ128F92F7D46\780290629a711b8acee79656bd01a1c0.mid
TRIKLPV12903CB39CD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\K\L\TRIKLPV12903CB39CD\9f2255c5310856d82651b6c7a0fd0366.mid
TRLODJW128F4286B71,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\O\D\TRLODJW128F4286B71\821dc0cc733d289db0f953f82e05ced9.mid
TRQTGAE128F1465489,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\T\G\TRQTGAE128F1465489\e5620b5d511a51341e77b993d7fd7a56.mid
TRNARYG128F92D7C32,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\A\R\TRNARYG128F92D7C32\9510b83c7672c18089ce6320ebe6a085.mid
TRRGXJV128F427CC43,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\G\X\TRRGXJV128F427CC43\04a373c7ef3c7e2c412c7a6fe3ad46f1.mid
TRFZWND128F92F84EF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\Z\W\TRFZWND128F92F84EF\679a92659c12a0a02c4180b895ff9b36.mid
TRWKICI128F9324D1E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\K\I\TRWKICI128F9324D1E\f63b4ca54973929f2eac26402787e547.mid
TRISCYA128F92FA48F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\S\C\TRISCYA128F92FA48F\6162b7f141fc3ce2325345cb057dee29.mid
TRHPDIH128F42852B9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\P\D\TRHPDIH128F42852B9\89613ccc67e8147ac4c999a0fd047560.mid
TRKBLFG128F148A1F1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\B\L\TRKBLFG128F148A1F1\df9bbf4f49d3251086b4b0f9f709276a.mid
TRLGIZV12903CFB135,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\G\I\TRLGIZV12903CFB135\33d0137c34b1504b51e55ef5ac2e332b.mid
TRFEGPF128F145B05F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\E\G\TRFEGPF128F145B05F\3213514d861e79c60414ec07589c1390.mid
TRQPHYF128F1484C9F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\P\H\TRQPHYF128F1484C9F\7f256c76b5c6ddd6619e43f986e21f01.mid
TRSABSN128F930DD5B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\A\B\TRSABSN128F930DD5B\22c15ba76dec89a23671733a00601df3.mid
TRHIQGF128F1468583,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\I\Q\TRHIQGF128F1468583\3292b12e96b3d5442d5eee82fac6a869.mid
TRGSLSP128F4282945,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\S\L\TRGSLSP128F4282945\edc1c9e0ab6a3de6568983bdd3512c7e.mid
TRYXXND128F145DF7B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\X\X\TRYXXND128F145DF7B\de7868d003349cc37e555e38a25e3818.mid
TRLEBQI128F92D7C35,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\E\B\TRLEBQI128F92D7C35\465e850ee59c16f3588449ca823c8c72.mid
TRAXRXT12903CB0108,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\X\R\TRAXRXT12903CB0108\1e47c769020ae31d7622c962ffde6e6a.mid
TRAUZVU12903CC050D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\U\Z\TRAUZVU12903CC050D\b17f9c59d64e1401d98adeeca0acfd51.mid
TRZWGKX128F427D5B2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\W\G\TRZWGKX128F427D5B2\db393b2621e1e516804fd0ac706d710c.mid
TRRQKJE128F42827D2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\Q\K\TRRQKJE128F42827D2\db0d6c57e2a82e0fbcdb7d8d97a29bdc.mid
TRSSOZE12903C9AB52,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\S\O\TRSSOZE12903C9AB52\9f6e932358932b0ebf547901c432a5cb.mid
TRPXORO128F4277D59,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\X\O\TRPXORO128F4277D59\f8d865f301804304b33c5341371e4ee8.mid
TRTHONP128F931CE53,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\H\O\TRTHONP128F931CE53\074f2956197f7bd58cf7198989cae1dc.mid
TRGFATN128F42AD9C1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\F\A\TRGFATN128F42AD9C1\4730a435112c3a412405d0827df415d5.mid
TRXKMBS128F148B64D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\K\M\TRXKMBS128F148B64D\6474db34311182c306e32884eaba1307.mid
TRAQJED128F1462A82,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\Q\J\TRAQJED128F1462A82\2b371cac2d74931ee7dd33184ebe5444.mid
TRCBHGR12903CFAAE3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\B\H\TRCBHGR12903CFAAE3\c8136f0881dfabc1cd111b376f36167e.mid
TRYTRKZ128F92D183C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\T\R\TRYTRKZ128F92D183C\a8f257b9d02bf53fe49b43555b2734a1.mid
TRYCKYX128F92FC32D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\C\K\TRYCKYX128F92FC32D\cdb577e3649fbec42367d0dc1f4d4003.mid
TRNXMID128F92D32E5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\X\M\TRNXMID128F92D32E5\76573c1ede7658005ff7d35ad6145832.mid
TRGBJET128F4281947,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\B\J\TRGBJET128F4281947\207799379296224d8588569c38e64898.mid
TRNSMWC128F1477489,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\S\M\TRNSMWC128F1477489\bd97a49d0a036be8bc8a4f8dad41ae03.mid
